Index,X,Y,Z
6144,1079046.99,-4853357.73,3981836.08
6145,1079046.98,-4853357.70,3981835.95
6146,1079046.98,-4853357.70,3981835.95
6147,1079046.96,-4853357.64,3981835.88
6148,1079046.97,-4853357.62,3981835.91
6149,1079046.96,-4853357.52,3981835.88
6150,1079046.94,-4853357.43,3981835.82
6151,1079046.96,-4853357.30,3981835.80
6152,1079047.04,-4853357.29,3981835.80
6153,1079047.10,-4853357.27,3981835.80
6154,1079047.19,-4853357.32,3981835.88
6155,1079047.25,-4853357.37,3981835.81
6156,1079047.28,-4853357.48,3981835.83
6157,1079047.36,-4853357.50,3981835.79
6158,1079047.36,-4853357.45,3981835.68
6159,1079047.35,-4853357.55,3981835.71
6160,1079047.39,-4853357.58,3981835.52
6161,1079047.42,-4853357.52,3981835.43
6162,1079047.45,-4853357.61,3981835.46
6163,1079047.47,-4853357.61,3981835.46
6164,1079047.44,-4853357.61,3981835.46
6165,1079047.36,-4853357.59,3981835.36
6166,1079047.31,-4853357.62,3981835.33
6167,1079047.24,-4853357.66,3981835.30
6168,1079047.14,-4853357.62,3981835.23
6169,1079047.11,-4853357.66,3981835.18
6170,1079047.04,-4853357.69,3981835.16
6171,1079047.02,-4853357.66,3981835.21
6172,1079047.04,-4853357.74,3981835.26
6173,1079047.09,-4853357.78,3981835.35
6174,1079047.13,-4853357.83,3981835.44
6175,1079047.17,-4853357.87,3981835.55
6176,1079047.18,-4853357.84,3981835.58
6177,1079047.15,-4853357.91,3981835.66
6178,1079047.12,-4853357.95,3981835.77
6179,1079047.05,-4853357.92,3981835.83
6180,1079047.04,-4853357.99,3981835.91
6181,1079047.01,-4853358.07,3981835.98
6182,1079046.91,-4853358.10,3981835.97
6183,1079046.87,-4853358.10,3981835.98
6184,1079046.83,-4853358.19,3981836.05
6185,1079046.80,-4853358.10,3981836.00
6186,1079046.76,-4853358.09,3981836.03
6187,1079046.77,-4853358.05,3981836.07
6188,1079046.79,-4853358.00,3981836.13
6189,1079046.79,-4853357.93,3981836.05
6190,1079046.80,-4853357.86,3981836.14
6191,1079046.80,-4853357.88,3981836.27
6192,1079046.80,-4853357.77,3981836.24
6193,1079046.75,-4853357.77,3981836.25
6194,1079046.73,-4853357.86,3981836.31
6195,1079046.66,-4853357.95,3981836.38
6196,1079046.64,-4853357.95,3981836.38
6197,1079046.67,-4853358.03,3981836.44
6198,1079046.70,-4853358.05,3981836.41
6199,1079046.70,-4853358.10,3981836.34
6200,1079046.73,-4853358.16,3981836.27
6201,1079046.77,-4853358.20,3981836.21
6202,1079046.80,-4853358.30,3981836.23
6203,1079046.81,-4853358.38,3981836.13
6204,1079046.88,-4853358.57,3981836.05
6205,1079047.01,-4853358.65,3981835.92
6206,1079047.04,-4853358.69,3981835.86
6207,1079047.09,-4853358.67,3981835.71
6208,1079047.16,-4853358.55,3981835.52
6209,1079047.20,-4853358.52,3981835.39
6210,1079047.23,-4853358.54,3981835.35
6211,1079047.22,-4853358.48,3981835.26
6212,1079047.25,-4853358.49,3981835.24
6213,1079047.28,-4853358.48,3981835.24
6214,1079047.31,-4853358.38,3981835.21
6215,1079047.35,-4853358.29,3981835.15
6216,1079047.39,-4853358.20,3981835.09
6217,1079047.41,-4853358.23,3981835.04
6218,1079047.48,-4853358.24,3981835.02
6219,1079047.49,-4853358.30,3981835.09
6220,1079047.51,-4853358.32,3981835.23
6221,1079047.58,-4853358.35,3981835.33
6222,1079047.57,-4853358.33,3981835.36
6223,1079047.58,-4853358.38,3981835.45
6224,1079047.59,-4853358.42,3981835.55
6225,1079047.55,-4853358.48,3981835.66
6226,1079047.49,-4853358.50,3981835.81
6227,1079047.39,-4853358.47,3981835.87
6228,1079047.45,-4853358.52,3981835.96
6229,1079047.48,-4853358.61,3981835.99
6230,1079047.55,-4853358.72,3981836.00
6231,1079047.55,-4853358.83,3981836.03
6232,1079047.59,-4853358.94,3981836.05
6233,1079047.61,-4853359.03,3981836.09
6234,1079047.60,-4853359.00,3981836.13
6235,1079047.62,-4853359.06,3981836.21
6236,1079047.63,-4853359.10,3981836.31
6237,1079047.63,-4853359.08,3981836.34
6238,1079047.64,-4853359.13,3981836.45
6239,1079047.66,-4853359.20,3981836.52
6240,1079047.70,-4853359.34,3981836.65
6241,1079047.80,-4853359.45,3981836.64
6242,1079047.89,-4853359.64,3981836.71
6243,1079047.97,-4853359.85,3981836.75
6244,1079048.03,-4853359.88,3981836.70
6245,1079047.93,-4853359.86,3981836.75
6246,1079047.84,-4853359.84,3981836.80
6247,1079047.79,-4853359.84,3981836.82
6248,1079047.85,-4853359.91,3981836.70
6249,1079047.84,-4853359.91,3981836.72
6250,1079047.81,-4853359.95,3981836.68
6251,1079047.91,-4853360.10,3981836.63
6252,1079047.87,-4853360.20,3981836.52
6253,1079047.88,-4853360.16,3981836.41
6254,1079047.88,-4853360.12,3981836.30
6255,1079047.81,-4853360.01,3981836.13
6256,1079047.83,-4853359.95,3981836.04
6257,1079047.95,-4853359.88,3981835.93
6258,1079048.07,-4853359.98,3981835.94
6259,1079048.03,-4853359.88,3981835.91
6260,1079048.12,-4853359.92,3981835.83
6261,1079048.20,-4853359.91,3981835.82
6262,1079048.18,-4853359.88,3981835.86
6263,1079048.14,-4853359.89,3981835.86
6264,1079048.17,-4853359.91,3981835.83
6265,1079048.24,-4853359.80,3981835.78
6266,1079048.32,-4853359.78,3981835.78
6267,1079048.52,-4853359.80,3981835.71
6268,1079048.68,-4853359.72,3981835.60
6269,1079048.78,-4853359.63,3981835.53
6270,1079048.73,-4853359.71,3981835.60
6271,1079048.69,-4853359.68,3981835.65
6272,1079048.66,-4853359.78,3981835.70
6273,1079048.53,-4853359.67,3981835.70
6274,1079048.49,-4853359.66,3981835.88
6275,1079048.41,-4853359.61,3981835.97
6276,1079048.33,-4853359.66,3981836.09
6277,1079048.25,-4853359.66,3981836.12
6278,1079048.19,-4853359.70,3981836.24
6279,1079048.12,-4853359.66,3981836.30
6280,1079048.11,-4853359.55,3981836.28
6281,1079048.08,-4853359.61,3981836.38
6282,1079048.05,-4853359.55,3981836.45
6283,1079048.02,-4853359.48,3981836.55
6284,1079047.98,-4853359.42,3981836.63
6285,1079047.95,-4853359.46,3981836.75
6286,1079047.91,-4853359.45,3981836.78
6287,1079047.93,-4853359.54,3981836.83
6288,1079047.95,-4853359.60,3981836.91
6289,1079047.95,-4853359.70,3981836.94
6290,1079047.94,-4853359.80,3981836.98
6291,1079047.95,-4853359.90,3981837.02
6292,1079048.09,-4853360.05,3981836.97
6293,1079048.03,-4853360.05,3981836.97
6294,1079047.98,-4853360.06,3981836.97
6295,1079048.00,-4853360.05,3981836.98
6296,1079048.00,-4853359.91,3981836.99
6297,1079047.91,-4853359.81,3981836.97
6298,1079047.83,-4853359.70,3981836.97
6299,1079047.72,-4853359.66,3981836.89
6300,1079047.69,-4853359.70,3981836.84
6301,1079047.66,-4853359.73,3981836.82
6302,1079047.62,-4853359.76,3981836.80
6303,1079047.56,-4853359.68,3981836.76
6304,1079047.49,-4853359.72,3981836.73
6305,1079047.42,-4853359.74,3981836.71
6306,1079047.37,-4853359.80,3981836.66
6307,1079047.26,-4853359.93,3981836.69
6308,1079047.17,-4853359.94,3981836.70
6309,1079047.13,-4853360.03,3981836.77
6310,1079047.15,-4853360.09,3981836.84
6311,1079047.16,-4853360.18,3981836.89
6312,1079047.15,-4853360.17,3981836.91
6313,1079047.09,-4853360.27,3981836.97
6314,1079047.07,-4853360.34,3981837.05
6315,1079047.06,-4853360.38,3981837.00
6316,1079047.02,-4853360.41,3981836.97
6317,1079046.95,-4853360.42,3981836.97
6318,1079046.94,-4853360.30,3981837.13
6319,1079047.02,-4853360.41,3981837.28
6320,1079047.01,-4853360.34,3981837.38
6321,1079047.00,-4853360.16,3981837.44
6322,1079047.09,-4853360.27,3981837.59
6323,1079047.02,-4853360.27,3981837.63
6324,1079046.97,-4853360.28,3981837.63
6325,1079046.95,-4853360.38,3981837.67
6326,1079047.06,-4853360.52,3981837.62
6327,1079047.16,-4853360.66,3981837.58
6328,1079047.23,-4853360.71,3981837.51
6329,1079047.15,-4853360.69,3981837.55
6330,1079047.09,-4853360.58,3981837.55
6331,1079047.10,-4853360.56,3981837.56
6332,1079047.09,-4853360.45,3981837.54
6333,1079047.10,-4853360.44,3981837.55
6334,1079047.09,-4853360.49,3981837.65
6335,1079047.09,-4853360.47,3981837.67
6336,1079047.09,-4853360.54,3981837.75
6337,1079047.05,-4853360.52,3981837.78
6338,1079047.05,-4853360.60,3981837.84
6339,1079047.20,-4853360.72,3981837.82
6340,1079047.34,-4853360.79,3981837.85
6341,1079047.38,-4853360.70,3981837.95
6342,1079047.41,-4853360.61,3981838.05
6343,1079047.42,-4853360.54,3981838.14
6344,1079047.45,-4853360.48,3981838.20
6345,1079047.49,-4853360.44,3981838.24
6346,1079047.52,-4853360.39,3981838.29
6347,1079047.56,-4853360.48,3981838.34
6348,1079047.54,-4853360.38,3981838.30
6349,1079047.52,-4853360.38,3981838.30
6350,1079047.58,-4853360.56,3981838.38
6351,1079047.63,-4853360.61,3981838.31
6352,1079047.59,-4853360.49,3981838.30
6353,1079047.51,-4853360.38,3981838.30
6354,1079047.49,-4853360.30,3981838.25
6355,1079047.41,-4853360.21,3981838.22
6356,1079047.38,-4853360.30,3981838.28
6357,1079047.37,-4853360.20,3981838.25
6358,1079047.48,-4853360.34,3981838.20
6359,1079047.43,-4853360.37,3981838.18
6360,1079047.43,-4853360.42,3981838.13
6361,1079047.40,-4853360.34,3981838.06
6362,1079047.40,-4853360.36,3981838.05
6363,1079047.40,-4853360.34,3981837.91
6364,1079047.38,-4853360.32,3981837.77
6365,1079047.45,-4853360.45,3981837.75
6366,1079047.44,-4853360.41,3981837.66
6367,1079047.43,-4853360.31,3981837.61
6368,1079047.41,-4853360.30,3981837.64
6369,1079047.39,-4853360.27,3981837.69
6370,1079047.51,-4853360.38,3981837.67
6371,1079047.51,-4853360.30,3981837.61
6372,1079047.65,-4853360.41,3981837.60
6373,1079047.77,-4853360.63,3981837.62
6374,1079047.82,-4853360.71,3981837.66
6375,1079047.94,-4853360.91,3981837.70
6376,1079047.99,-4853361.15,3981837.73
6377,1079048.05,-4853361.27,3981837.73
6378,1079048.03,-4853361.26,3981837.74
6379,1079047.97,-4853361.26,3981837.76
6380,1079047.87,-4853361.14,3981837.77
6381,1079047.84,-4853361.03,3981837.75
6382,1079047.79,-4853361.03,3981837.77
6383,1079047.70,-4853360.98,3981837.69
6384,1079047.65,-4853360.96,3981837.56
6385,1079047.62,-4853361.01,3981837.52
6386,1079047.59,-4853360.97,3981837.41
6387,1079047.53,-4853360.88,3981837.38
6388,1079047.59,-4853360.90,3981837.34
6389,1079047.59,-4853360.88,3981837.37
6390,1079047.61,-4853360.90,3981837.34
6391,1079047.52,-4853360.80,3981837.32
6392,1079047.41,-4853360.73,3981837.27
6393,1079047.32,-4853360.68,3981837.20
6394,1079047.27,-4853360.62,3981837.13
6395,1079047.23,-4853360.57,3981837.04
6396,1079047.22,-4853360.63,3981836.97
6397,1079047.23,-4853360.59,3981836.85
6398,1079047.30,-4853360.53,3981836.74
6399,1079047.36,-4853360.59,3981836.66
6400,1079047.48,-4853360.60,3981836.61
6401,1079047.55,-4853360.61,3981836.59
6402,1079047.55,-4853360.58,3981836.63
6403,1079047.52,-4853360.55,3981836.67
6404,1079047.51,-4853360.40,3981836.70
6405,1079047.50,-4853360.30,3981836.66
6406,1079047.51,-4853360.11,3981836.56
6407,1079047.52,-4853360.05,3981836.47
6408,1079047.51,-4853359.96,3981836.42
6409,1079047.46,-4853359.89,3981836.36
6410,1079047.43,-4853359.75,3981836.22
6411,1079047.42,-4853359.72,3981836.27
6412,1079047.52,-4853359.70,3981836.27
6413,1079047.53,-4853359.63,3981836.34
6414,1079047.54,-4853359.52,3981836.48
6415,1079047.52,-4853359.44,3981836.58
6416,1079047.50,-4853359.41,3981836.63
6417,1079047.46,-4853359.32,3981836.58
6418,1079047.43,-4853359.29,3981836.62
6419,1079047.36,-4853359.38,3981836.70
6420,1079047.29,-4853359.41,3981836.68
6421,1079047.16,-4853359.35,3981836.62
6422,1079047.05,-4853359.39,3981836.60
6423,1079046.91,-4853359.35,3981836.52
6424,1079046.88,-4853359.38,3981836.50
6425,1079046.86,-4853359.33,3981836.41
6426,1079046.85,-4853359.34,3981836.39
6427,1079046.80,-4853359.35,3981836.39
6428,1079046.83,-4853359.41,3981836.48
6429,1079046.84,-4853359.37,3981836.52
6430,1079046.84,-4853359.32,3981836.59
6431,1079046.85,-4853359.28,3981836.63
6432,1079046.82,-4853359.36,3981836.70
6433,1079046.76,-4853359.27,3981836.67
6434,1079046.66,-4853359.25,3981836.71
6435,1079046.55,-4853359.23,3981836.77
6436,1079046.48,-4853359.21,3981836.81
6437,1079046.42,-4853359.17,3981836.88
6438,1079046.42,-4853359.09,3981836.81
6439,1079046.46,-4853359.09,3981836.81
6440,1079046.48,-4853359.00,3981836.75
6441,1079046.47,-4853358.98,3981836.77
6442,1079046.51,-4853358.94,3981836.82
6443,1079046.49,-4853358.83,3981836.80
6444,1079046.52,-4853358.80,3981836.83
6445,1079046.50,-4853358.77,3981836.71
6446,1079046.54,-4853358.83,3981836.63
6447,1079046.59,-4853358.79,3981836.50
6448,1079046.71,-4853358.80,3981836.45
6449,1079046.74,-4853358.66,3981836.30
6450,1079046.77,-4853358.54,3981836.27
6451,1079046.82,-4853358.43,3981836.23
6452,1079046.88,-4853358.38,3981836.28
6453,1079046.95,-4853358.26,3981836.24
6454,1079046.95,-4853358.16,3981836.21
6455,1079046.99,-4853358.13,3981836.24
6456,1079047.04,-4853358.09,3981836.27
6457,1079047.02,-4853358.05,3981836.31
6458,1079046.99,-4853357.99,3981836.40
6459,1079046.97,-4853357.96,3981836.44
6460,1079046.98,-4853357.92,3981836.48
6461,1079047.01,-4853357.88,3981836.53
6462,1079047.00,-4853357.76,3981836.52
6463,1079046.99,-4853357.74,3981836.54
6464,1079047.02,-4853357.70,3981836.59
6465,1079047.02,-4853357.67,3981836.63
6466,1079047.01,-4853357.61,3981836.70
6467,1079046.98,-4853357.59,3981836.74
6468,1079046.95,-4853357.56,3981836.77
6469,1079046.97,-4853357.64,3981836.83
6470,1079046.90,-4853357.65,3981836.84
6471,1079046.84,-4853357.61,3981836.90
6472,1079046.85,-4853357.48,3981836.90
6473,1079046.87,-4853357.42,3981836.97
6474,1079046.84,-4853357.30,3981836.96
6475,1079046.83,-4853357.27,3981837.01
6476,1079046.82,-4853357.15,3981836.98
6477,1079046.82,-4853357.15,3981836.98
6478,1079046.78,-4853357.10,3981836.90
6479,1079046.74,-4853357.13,3981836.88
6480,1079046.66,-4853357.13,3981836.90
6481,1079046.61,-4853357.21,3981836.98
6482,1079046.55,-4853357.34,3981836.99
6483,1079046.48,-4853357.37,3981836.98
6484,1079046.49,-4853357.43,3981837.05
6485,1079046.47,-4853357.44,3981837.05
6486,1079046.47,-4853357.45,3981837.04
6487,1079046.45,-4853357.41,3981837.09
6488,1079046.44,-4853357.36,3981837.16
6489,1079046.45,-4853357.30,3981837.23
6490,1079046.46,-4853357.34,3981837.34
6491,1079046.49,-4853357.34,3981837.32
6492,1079046.52,-4853357.36,3981837.29
6493,1079046.51,-4853357.36,3981837.29
6494,1079046.49,-4853357.42,3981837.22
6495,1079046.38,-4853357.45,3981837.05
6496,1079046.35,-4853357.45,3981836.91
6497,1079046.32,-4853357.32,3981836.75
6498,1079046.32,-4853357.16,3981836.63
6499,1079046.36,-4853357.10,3981836.53
6500,1079046.42,-4853356.91,3981836.42
6501,1079046.50,-4853356.83,3981836.34
6502,1079046.57,-4853356.77,3981836.24
6503,1079046.62,-4853356.70,3981836.15
6504,1079046.69,-4853356.68,3981836.00
6505,1079046.77,-4853356.64,3981835.87
6506,1079046.82,-4853356.62,3981835.72
6507,1079046.86,-4853356.58,3981835.59
6508,1079046.95,-4853356.70,3981835.59
6509,1079047.06,-4853356.64,3981835.47
6510,1079047.14,-4853356.59,3981835.34
6511,1079047.23,-4853356.63,3981835.27
6512,1079047.25,-4853356.67,3981835.22
6513,1079047.26,-4853356.59,3981835.16
6514,1079047.28,-4853356.61,3981835.13
6515,1079047.25,-4853356.63,3981835.11
6516,1079047.20,-4853356.63,3981835.13
6517,1079047.19,-4853356.67,3981835.08
6518,1079047.17,-4853356.67,3981835.08
6519,1079047.15,-4853356.64,3981835.13
6520,1079047.25,-4853356.70,3981835.19
6521,1079047.29,-4853356.68,3981835.20
6522,1079047.35,-4853356.70,3981835.32
6523,1079047.41,-4853356.65,3981835.37
6524,1079047.46,-4853356.63,3981835.38
6525,1079047.49,-4853356.59,3981835.41
6526,1079047.46,-4853356.63,3981835.53
6527,1079047.46,-4853356.69,3981835.62
6528,1079047.41,-4853356.66,3981835.66
6529,1079047.36,-4853356.72,3981835.77
6530,1079047.27,-4853356.68,3981835.84
6531,1079047.16,-4853356.71,3981835.99
6532,1079047.16,-4853356.71,3981835.99
6533,1079047.17,-4853356.75,3981836.09
6534,1079047.13,-4853356.74,3981836.13
6535,1079047.13,-4853356.72,3981836.16
6536,1079047.10,-4853356.70,3981836.18
6537,1079047.11,-4853356.67,3981836.21
6538,1079047.08,-4853356.65,3981836.26
6539,1079047.02,-4853356.58,3981836.20
6540,1079046.95,-4853356.59,3981836.20
6541,1079046.91,-4853356.60,3981836.20
6542,1079046.85,-4853356.62,3981836.20
6543,1079046.77,-4853356.54,3981836.14
6544,1079046.79,-4853356.56,3981836.12
6545,1079046.80,-4853356.49,3981836.04
6546,1079046.79,-4853356.48,3981836.05
6547,1079046.76,-4853356.48,3981836.07
6548,1079046.77,-4853356.48,3981836.05
6549,1079046.79,-4853356.47,3981836.07
6550,1079046.78,-4853356.39,3981836.01
6551,1079046.80,-4853356.40,3981835.99
6552,1079046.80,-4853356.42,3981835.96
6553,1079046.83,-4853356.51,3981836.01
6554,1079046.82,-4853356.48,3981836.04
6555,1079046.85,-4853356.55,3981836.12
6556,1079046.84,-4853356.55,3981836.12
6557,1079046.84,-4853356.59,3981836.22
6558,1079046.83,-4853356.66,3981836.31
6559,1079046.77,-4853356.63,3981836.36
6560,1079046.70,-4853356.61,3981836.40
6561,1079046.66,-4853356.50,3981836.38
6562,1079046.58,-4853356.52,3981836.38
6563,1079046.53,-4853356.52,3981836.39
6564,1079046.45,-4853356.54,3981836.39
6565,1079046.36,-4853356.49,3981836.32
6566,1079046.30,-4853356.49,3981836.33
6567,1079046.24,-4853356.48,3981836.36
6568,1079046.23,-4853356.47,3981836.38
6569,1079046.22,-4853356.45,3981836.41
6570,1079046.23,-4853356.48,3981836.52
6571,1079046.25,-4853356.46,3981836.54
6572,1079046.26,-4853356.44,3981836.57
6573,1079046.29,-4853356.42,3981836.58
6574,1079046.27,-4853356.44,3981836.57
6575,1079046.29,-4853356.45,3981836.55
6576,1079046.28,-4853356.48,3981836.51
6577,1079046.27,-4853356.52,3981836.47
6578,1079046.24,-4853356.56,3981836.42
6579,1079046.24,-4853356.62,3981836.35
6580,1079046.23,-4853356.55,3981836.27
6581,1079046.27,-4853356.57,3981836.24
6582,1079046.32,-4853356.57,3981836.23
6583,1079046.31,-4853356.47,3981836.20
6584,1079046.29,-4853356.45,3981836.23
6585,1079046.31,-4853356.40,3981836.28
6586,1079046.38,-4853356.41,3981836.26
6587,1079046.41,-4853356.41,3981836.24
6588,1079046.44,-4853356.36,3981836.13
6589,1079046.50,-4853356.44,3981836.18
6590,1079046.52,-4853356.39,3981836.08
6591,1079046.55,-4853356.42,3981836.03
6592,1079046.64,-4853356.41,3981836.02
6593,1079046.68,-4853356.40,3981836.02
6594,1079046.73,-4853356.41,3981836.01
6595,1079046.76,-4853356.40,3981836.01
6596,1079046.81,-4853356.38,3981836.01
6597,1079046.79,-4853356.27,3981835.98
6598,1079046.75,-4853356.25,3981836.03
6599,1079046.70,-4853356.24,3981836.04
6600,1079046.65,-4853356.16,3981835.99
6601,1079046.57,-4853356.17,3981836.01
6602,1079046.57,-4853356.15,3981836.04
6603,1079046.53,-4853356.04,3981836.02
6604,1079046.52,-4853356.02,3981836.05
6605,1079046.52,-4853355.89,3981836.04
6606,1079046.52,-4853355.81,3981836.14
6607,1079046.58,-4853355.79,3981836.16
6608,1079046.63,-4853355.77,3981836.16
6609,1079046.68,-4853355.70,3981836.06
6610,1079046.65,-4853355.66,3981836.13
6611,1079046.62,-4853355.63,3981836.18
6612,1079046.56,-4853355.59,3981836.23
6613,1079046.55,-4853355.63,3981836.34
6614,1079046.52,-4853355.59,3981836.40
6615,1079046.57,-4853355.62,3981836.52
6616,1079046.63,-4853355.65,3981836.63
6617,1079046.67,-4853355.70,3981836.72
6618,1079046.72,-4853355.63,3981836.77
6619,1079046.73,-4853355.52,3981836.76
6620,1079046.72,-4853355.43,3981836.71
6621,1079046.77,-4853355.33,3981836.66
6622,1079046.76,-4853355.27,3981836.73
6623,1079046.64,-4853355.16,3981836.74
6624,1079046.58,-4853355.13,3981836.78
6625,1079046.50,-4853355.10,3981836.84
6626,1079046.41,-4853354.99,3981836.84
6627,1079046.38,-4853354.95,3981836.90
6628,1079046.37,-4853354.84,3981836.88
6629,1079046.41,-4853354.74,3981836.83
6630,1079046.46,-4853354.74,3981836.81
6631,1079046.52,-4853354.66,3981836.73
6632,1079046.59,-4853354.66,3981836.72
6633,1079046.66,-4853354.66,3981836.70
6634,1079046.72,-4853354.63,3981836.72
6635,1079046.73,-4853354.64,3981836.70
6636,1079046.73,-4853354.61,3981836.59
6637,1079046.75,-4853354.64,3981836.55
6638,1079046.77,-4853354.68,3981836.48
6639,1079046.84,-4853354.73,3981836.41
6640,1079046.91,-4853354.79,3981836.31
6641,1079047.02,-4853354.83,3981836.24
6642,1079047.08,-4853354.85,3981836.20
6643,1079047.10,-4853354.97,3981836.20
6644,1079047.11,-4853355.01,3981836.16
6645,1079047.09,-4853355.13,3981836.16
6646,1079047.07,-4853355.27,3981836.17
6647,1079047.01,-4853355.13,3981836.03
6648,1079046.95,-4853355.16,3981836.02
6649,1079046.88,-4853355.09,3981835.97
6650,1079046.80,-4853354.98,3981835.95
6651,1079046.71,-4853354.88,3981835.95
6652,1079046.71,-4853354.87,3981835.95
6653,1079046.68,-4853354.85,3981835.98
6654,1079046.69,-4853354.83,3981836.02
6655,1079046.72,-4853354.82,3981836.02
6656,1079046.74,-4853354.81,3981836.02
6657,1079046.78,-4853354.79,3981836.03
6658,1079046.79,-4853354.73,3981836.10
6659,1079046.74,-4853354.75,3981836.09
6660,1079046.69,-4853354.71,3981835.99
6661,1079046.66,-4853354.74,3981835.97
6662,1079046.61,-4853354.74,3981835.82
